,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Customer_ID,Frequency,Monetary,LastPurchaseDate,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment
14401,266,6795.9,12/5/2011,5,5,5,5,555,Champions
13993,261,6775.71,10/28/2011,43,4,5,5,455,Champions
13983,325,6753.89,11/10/2011,30,4,5,5,455,Champions
12662,391,6726.54,12/9/2011,1,5,5,5,555,Champions
12712,256,6723.03,11/11/2011,29,4,5,5,455,Champions
15321,309,6709.73,9/30/2011,71,4,5,5,455,Champions
14844,277,6702.43,10/7/2011,64,4,5,5,455,Champions
17975,466,6696.33,11/24/2011,16,5,5,5,555,Champions
13734,27,6695.69,7/19/2010,509,2,5,5,255,At Risk
16497,337,6695.28,10/21/2011,50,4,5,5,455,Champions
13384,264,6680.83,11/9/2011,31,4,5,5,455,Champions
17700,360,6679.97,11/23/2011,17,5,5,5,555,Champions
14461,636,6676.91,7/14/2011,149,3,5,5,355,Loyal Customers
16717,350,6663.68,11/16/2011,24,5,5,5,555,Champions
17001,275,6640.8,12/9/2011,1,5,5,5,555,Champions
13953,25,6640.68,12/2/2011,8,5,5,5,555,Champions
14562,601,6638.15,12/6/2011,4,5,5,5,555,Champions
13394,409,6621.7,12/8/2011,2,5,5,5,555,Champions
12626,294,6620.48,11/16/2011,24,5,5,5,555,Champions
13520,199,6606,10/12/2011,59,4,5,5,455,Champions
13831,182,6585.54,11/23/2011,17,5,5,5,555,Champions
12843,219,6583.36,10/5/2011,66,4,5,5,455,Champions
13015,348,6579.78,10/17/2011,54,4,5,5,455,Champions
13883,316,6560.02,11/29/2011,11,5,5,5,555,Champions
12836,411,6559.73,10/11/2011,60,4,5,5,455,Champions
15980,115,6543.68,9/12/2011,89,4,5,5,455,Champions
14855,207,6520.3,8/12/2011,120,3,5,5,355,Loyal Customers
14221,347,6517.49,10/28/2011,43,4,5,5,455,Champions
12823,18,6501.5,9/26/2011,75,4,2,5,425,New Customers
13317,344,6486.091,10/4/2011,67,4,5,5,455,Champions
12779,269,6474.11,11/2/2011,38,4,5,5,455,Champions
14154,292,6460.7,4/14/2011,240,3,5,5,355,Loyal Customers
15750,628,6452.991,12/7/2011,3,5,5,5,555,Champions
16940,629,6427.66,10/18/2011,53,4,5,5,455,Champions
16655,590,6423.26,11/22/2011,18,5,5,5,555,Champions
12656,247,6407.83,11/22/2011,18,5,5,5,555,Champions
15514,317,6392.06,11/27/2011,13,5,5,5,555,Champions
18094,126,6391.52,9/19/2011,82,4,5,5,455,Champions
12406,166,6390.36,11/17/2011,23,5,5,5,555,Champions
14388,393,6388.2,11/29/2011,11,5,5,5,555,Champions
14766,334,6375.73,12/1/2011,9,5,5,5,555,Champions
12356,142,6371.73,11/17/2011,23,5,5,5,555,Champions
14702,679,6368.78,12/8/2011,2,5,5,5,555,Champions
14227,377,6368.71,11/13/2011,27,4,5,5,455,Champions
12484,471,6354.1,11/7/2011,33,4,5,5,455,Champions
13590,406,6336.04,11/28/2011,12,5,5,5,555,Champions
18245,458,6324.98,12/2/2011,8,5,5,5,555,Champions
13654,329,6308,10/27/2011,44,4,5,5,455,Champions
12913,92,6283.24,12/5/2011,5,5,5,5,555,Champions
15480,215,6279,8/15/2011,117,3,5,5,355,Loyal Customers
13136,315,6274.56,10/14/2011,57,4,5,5,455,Champions
13615,367,6272.53,1/25/2011,319,3,5,5,355,Loyal Customers
17873,168,6265.33,9/20/2011,81,4,5,5,455,Champions
14004,241,6258.45,10/27/2011,44,4,5,5,455,Champions
15369,59,6251.26,8/4/2010,493,2,5,5,255,At Risk
12497,57,6248.5,9/19/2011,82,4,5,5,455,Champions
17799,904,6246.93,11/17/2011,23,5,5,5,555,Champions
18118,1430,6221.02,11/29/2011,11,5,5,5,555,Champions
16735,294,6217.41,9/22/2011,79,4,5,5,455,Champions
12429,153,6204.41,11/30/2011,10,5,5,5,555,Champions
15673,268,6204.32,9/12/2011,89,4,5,5,455,Champions
13334,474,6201.8,9/18/2011,83,4,5,5,455,Champions
16103,200,6191.71,12/2/2011,8,5,5,5,555,Champions
16156,261,6188.18,12/1/2011,9,5,5,5,555,Champions
14534,715,6187.66,12/7/2011,3,5,5,5,555,Champions
15299,10,6156.53,10/3/2011,68,4,2,5,425,New Customers
14390,459,6150.03,11/29/2011,11,5,5,5,555,Champions
17669,144,6142.35,10/28/2011,43,4,5,5,455,Champions
13266,307,6135.04,11/28/2011,12,5,5,5,555,Champions
14852,309,6132.43,10/12/2011,59,4,5,5,455,Champions
17419,299,6126.25,11/28/2011,12,5,5,5,555,Champions
13230,1251,6120.01,12/5/2011,5,5,5,5,555,Champions
14180,289,6117.5,11/29/2011,11,5,5,5,555,Champions
13935,80,6116.92,4/22/2010,597,2,5,5,255,At Risk
14560,200,6114.03,12/2/2011,8,5,5,5,555,Champions
18178,350,6103.74,8/3/2011,129,3,5,5,355,Loyal Customers
14530,473,6088.87,11/14/2011,26,4,5,5,455,Champions
18061,122,6083.81,11/18/2011,22,5,5,5,555,Champions
17509,364,6083.64,10/13/2011,58,4,5,5,455,Champions
16954,206,6081.88,12/9/2011,1,5,5,5,555,Champions
12664,45,6070.04,12/1/2011,9,5,5,5,555,Champions
17644,327,6028.6,12/8/2011,2,5,5,5,555,Champions
13658,237,6025.5,11/30/2011,10,5,5,5,555,Champions
17819,89,6021.05,9/29/2011,72,4,5,5,455,Champions
15372,57,6017.06,7/25/2011,138,3,5,5,355,Loyal Customers
15202,3,6001.49,10/15/2010,421,2,2,5,225,Lost
16456,391,6000.94,9/1/2011,100,3,5,5,355,Loyal Customers
12835,615,5996.83,10/8/2010,428,2,5,5,255,At Risk
15755,371,5993.12,11/29/2011,11,5,5,5,555,Champions
14105,279,5988.83,4/14/2011,240,3,5,5,355,Loyal Customers
17457,64,5984.81,8/5/2011,127,3,5,5,355,Loyal Customers
14440,128,5982.03,12/1/2011,9,5,5,5,555,Champions
17625,683,5978.9,11/21/2011,19,5,5,5,555,Champions
14535,825,5973.23,10/10/2011,61,4,5,5,455,Champions
15785,225,5969.93,11/7/2011,33,4,5,5,455,Champions
14918,141,5955.81,8/16/2011,116,3,5,5,355,Loyal Customers
12500,146,5955.21,11/16/2011,24,5,5,5,555,Champions
14257,240,5954.45,10/6/2011,65,4,5,5,455,Champions
16710,909,5921.35,11/20/2011,20,5,5,5,555,Champions
15971,42,5902.83,11/22/2011,18,5,5,5,555,Champions
12455,227,5879.95,9/27/2011,74,4,5,5,455,Champions
18065,310,5866.63,12/4/2011,6,5,5,5,555,Champions
17146,301,5852.64,8/26/2011,106,3,5,5,355,Loyal Customers
14112,326,5834.59,11/17/2011,23,5,5,5,555,Champions
12910,137,5796.52,11/16/2011,24,5,5,5,555,Champions
18075,323,5783.29,11/16/2011,24,5,5,5,555,Champions
17672,206,5778.63,10/20/2011,51,4,5,5,455,Champions
14099,521,5750.91,11/23/2011,17,5,5,5,555,Champions
16316,297,5744.91,10/6/2011,65,4,5,5,455,Champions
12615,270,5740.98,12/7/2011,3,5,5,5,555,Champions
13771,216,5728.82,10/6/2011,65,4,5,5,455,Champions
13870,241,5712.08,12/7/2011,3,5,5,5,555,Champions
16607,298,5706.87,11/22/2011,18,5,5,5,555,Champions
17651,332,5703.52,11/28/2011,12,5,5,5,555,Champions
16279,348,5698.28,11/18/2011,22,5,5,5,555,Champions
16458,381,5690.89,12/7/2011,3,5,5,5,555,Champions
13157,251,5687.36,10/21/2011,50,4,5,5,455,Champions
12727,203,5679.53,11/29/2011,11,5,5,5,555,Champions
12633,306,5678.16,10/12/2011,59,4,5,5,455,Champions
13901,310,5676.34,9/28/2011,73,4,5,5,455,Champions
17491,177,5653.67,12/8/2011,2,5,5,5,555,Champions
16409,775,5652.74,11/3/2011,37,4,5,5,455,Champions
13722,189,5635.41,7/31/2011,132,3,5,5,355,Loyal Customers
16320,241,5628.99,6/20/2011,173,3,5,5,355,Loyal Customers
16003,203,5613.83,11/10/2011,30,4,5,5,455,Champions
18145,402,5609.74,11/27/2011,13,5,5,5,555,Champions
16200,613,5608.1,12/5/2011,5,5,5,5,555,Champions
17838,254,5604.64,11/13/2011,27,4,5,5,455,Champions
16011,425,5601.01,12/1/2011,9,5,5,5,555,Champions
15228,234,5580.27,10/4/2011,67,4,5,5,455,Champions
15854,256,5578.28,12/5/2011,5,5,5,5,555,Champions
17203,261,5564.09,11/4/2011,36,4,5,5,455,Champions
14210,314,5556.57,8/26/2011,106,3,5,5,355,Loyal Customers
15527,329,5554.89,11/21/2011,19,5,5,5,555,Champions
14907,268,5547.72,12/6/2011,4,5,5,5,555,Champions
14572,507,5526.88,12/6/2011,4,5,5,5,555,Champions
17069,284,5517.23,11/11/2011,29,4,5,5,455,Champions
14732,277,5517.07,12/1/2011,9,5,5,5,555,Champions
17092,392,5511.41,10/20/2011,51,4,5,5,455,Champions
17204,177,5504.69,6/17/2011,176,3,5,5,355,Loyal Customers
14189,307,5503.15,12/7/2011,3,5,5,5,555,Champions
13115,314,5494.7,11/28/2011,12,5,5,5,555,Champions
16609,276,5493.46,11/24/2011,16,5,5,5,555,Champions
13593,408,5493.29,8/23/2011,109,3,5,5,355,Loyal Customers
13769,275,5478.12,12/7/2011,3,5,5,5,555,Champions
16992,285,5476.5,11/29/2011,11,5,5,5,555,Champions
17512,197,5467.82,11/11/2011,29,4,5,5,455,Champions
12480,242,5464.85,11/11/2011,29,4,5,5,455,Champions
17685,198,5454.95,11/23/2011,17,5,5,5,555,Champions
18198,159,5425.56,12/5/2011,5,5,5,5,555,Champions
12378,301,5416.32,8/2/2011,130,3,5,5,355,Loyal Customers
14626,232,5410.92,11/16/2011,24,5,5,5,555,Champions
14249,272,5400.461,10/25/2010,411,2,5,5,255,At Risk
17719,274,5396.04,11/2/2011,38,4,5,5,455,Champions
17612,340,5394.86,10/17/2011,54,4,5,5,455,Champions
13362,298,5394.07,11/30/2011,10,5,5,5,555,Champions
13014,224,5381.08,11/29/2011,11,5,5,5,555,Champions
14459,113,5375.741,7/7/2011,156,3,5,5,355,Loyal Customers
14442,183,5367.02,5/19/2011,205,3,5,5,355,Loyal Customers
17863,255,5360.48,10/11/2011,60,4,5,5,455,Champions
12362,267,5356.23,12/6/2011,4,5,5,5,555,Champions
15641,311,5345.55,8/26/2011,106,3,5,5,355,Loyal Customers
16008,253,5339.13,11/16/2011,24,5,5,5,555,Champions
15628,299,5333.08,12/5/2011,5,5,5,5,555,Champions
13842,335,5319.34,10/12/2011,59,4,5,5,455,Champions
17584,124,5309.42,12/2/2011,8,5,5,5,555,Champions
16546,88,5307.07,2/22/2011,291,3,5,5,355,Loyal Customers
16393,747,5297.77,12/7/2011,3,5,5,5,555,Champions
15394,227,5286.8,11/30/2011,10,5,5,5,555,Champions
15152,300,5263.83,11/30/2011,10,5,5,5,555,Champions
13931,271,5257.38,9/5/2011,96,3,5,5,355,Loyal Customers
13975,737,5256.4,11/8/2011,32,4,5,5,455,Champions
13107,178,5253.07,10/26/2011,45,4,5,5,455,Champions
14930,278,5236.73,8/23/2011,109,3,5,5,355,Loyal Customers
12755,63,5236.26,3/4/2011,281,3,5,5,355,Loyal Customers
15722,178,5234,11/4/2011,36,4,5,5,455,Champions
17061,99,5232.23,9/27/2011,74,4,5,5,455,Champions
12422,172,5231.8,9/5/2011,96,3,5,5,355,Loyal Customers
15606,145,5230.99,10/9/2011,62,4,5,5,455,Champions
13763,50,5217.44,10/7/2011,64,4,5,5,455,Champions
15812,125,5201.47,8/24/2011,108,3,5,5,355,Loyal Customers
14546,790,5184.84,12/4/2011,6,5,5,5,555,Champions
12510,145,5178.02,7/20/2011,143,3,5,5,355,Loyal Customers
17663,238,5175.83,11/14/2011,26,4,5,5,455,Champions
15796,293,5171.63,12/8/2011,2,5,5,5,555,Champions
12625,183,5164.88,5/12/2011,212,3,5,5,355,Loyal Customers
17157,141,5151.9,12/2/2011,8,5,5,5,555,Champions
16153,226,5133.49,10/21/2011,50,4,5,5,455,Champions
16308,7,5120,11/2/2011,38,4,2,5,425,New Customers
12708,296,5117.66,11/10/2011,30,4,5,5,455,Champions
14713,676,5115.76,11/30/2011,10,5,5,5,555,Champions
15443,625,5114.23,12/8/2011,2,5,5,5,555,Champions
12483,138,5097.18,11/22/2011,18,5,5,5,555,Champions
12594,199,5090.11,11/2/2011,38,4,5,5,455,Champions
17861,558,5088.29,12/6/2011,4,5,5,5,555,Champions
14493,355,5087.86,12/2/2011,8,5,5,5,555,Champions
15367,279,5081.33,10/13/2011,58,4,5,5,455,Champions
12432,108,5059.32,10/28/2011,43,4,5,5,455,Champions
17469,267,5051.25,11/23/2011,17,5,5,5,555,Champions
13634,446,5033.77,11/6/2011,34,4,5,5,455,Champions
16931,948,5032.22,12/4/2011,6,5,5,5,555,Champions
12759,302,5020.74,10/18/2011,53,4,5,5,455,Champions
12444,176,5005.46,11/18/2011,22,5,5,5,555,Champions
17084,281,5001.21,11/4/2011,36,4,5,5,455,Champions
17346,923,4998.61,12/6/2011,4,5,5,5,555,Champions
15898,619,4996.45,12/8/2011,2,5,5,5,555,Champions
14209,231,4993.27,11/29/2011,11,5,5,5,555,Champions
14639,292,4978.96,10/18/2011,53,4,5,5,455,Champions
13198,314,4974.23,11/29/2011,11,5,5,5,555,Champions
12600,130,4967.42,11/11/2011,29,4,5,5,455,Champions
12562,207,4966.92,12/1/2011,9,5,5,5,555,Champions
17758,528,4964.03,11/20/2011,20,5,5,5,555,Champions
17802,524,4946.22,9/18/2011,83,4,5,5,455,Champions
12700,268,4939.99,12/2/2011,8,5,5,5,555,Champions
12347,222,4921.53,12/7/2011,3,5,5,5,555,Champions
14970,113,4919.35,10/2/2011,69,4,5,5,455,Champions
16919,614,4909.66,7/6/2011,157,3,5,5,355,Loyal Customers
17314,256,4904.43,11/15/2011,25,5,5,5,555,Champions
18144,84,4892.95,12/2/2011,8,5,5,5,555,Champions
15332,154,4892.68,12/8/2010,367,3,5,5,355,Loyal Customers
16986,174,4888.75,11/10/2011,30,4,5,5,455,Champions
13021,257,4887.24,12/5/2011,5,5,5,5,555,Champions
13659,274,4884.68,5/18/2011,206,3,5,5,355,Loyal Customers
16686,1028,4881.07,10/23/2011,48,4,5,5,455,Champions
15379,263,4877.84,6/23/2011,170,3,5,5,355,Loyal Customers
14107,236,4877.3,10/19/2011,52,4,5,5,455,Champions
12688,171,4873.81,8/18/2011,114,3,5,5,355,Loyal Customers
17213,266,4869.4,10/30/2011,41,4,5,5,455,Champions
17449,584,4868.15,12/7/2011,3,5,5,5,555,Champions
17652,259,4867.72,11/14/2011,26,5,5,5,555,Champions
14081,844,4867.57,2/10/2011,303,3,5,5,355,Loyal Customers
17059,721,4864.57,11/10/2011,30,4,5,5,455,Champions
13495,133,4863.31,12/2/2011,8,5,5,5,555,Champions
13044,416,4848.05,2/21/2011,292,3,5,5,355,Loyal Customers
13562,196,4838.18,9/19/2011,82,4,5,5,455,Champions
17567,196,4838.08,12/2/2011,8,5,5,5,555,Champions
12449,201,4835.89,11/17/2011,23,5,5,5,555,Champions
14191,265,4817.66,12/8/2011,2,5,5,5,555,Champions
13875,270,4814.37,10/17/2011,54,4,5,5,455,Champions
15485,137,4810.92,11/9/2011,31,4,5,5,455,Champions
13329,118,4808.77,11/8/2011,32,4,5,5,455,Champions
15529,785,4783.66,11/17/2011,23,5,5,5,555,Champions
15187,91,4777.18,12/8/2011,2,5,5,5,555,Champions
17519,204,4774.17,11/22/2011,18,5,5,5,555,Champions
13988,295,4757.8,11/20/2011,20,5,5,5,555,Champions
12955,180,4757.16,12/8/2011,2,5,5,5,555,Champions
17829,171,4756.74,2/14/2011,299,3,5,5,355,Loyal Customers
14825,299,4735.08,12/6/2011,4,5,5,5,555,Champions
17082,170,4732.03,11/6/2011,34,4,5,5,455,Champions
16326,467,4721.25,12/4/2011,6,5,5,5,555,Champions
12395,242,4721.17,11/20/2011,20,5,5,5,555,Champions
14235,148,4717.99,9/25/2011,76,4,5,5,455,Champions
13958,227,4709.23,11/25/2010,380,2,5,5,255,At Risk
16905,320,4706.77,12/4/2011,6,5,5,5,555,Champions
12589,180,4695.66,11/11/2011,29,4,5,5,455,Champions
15410,162,4685.72,9/16/2011,85,4,5,5,455,Champions
16904,897,4675.36,12/5/2011,5,5,5,5,555,Champions
13971,255,4667.57,11/21/2011,19,5,5,5,555,Champions
15123,183,4656.17,12/2/2011,8,5,5,5,555,Champions
15484,240,4652.1,12/8/2011,2,5,5,5,555,Champions
17050,349,4648.59,9/4/2011,97,3,5,5,355,Loyal Customers
12578,172,4642.45,11/18/2011,22,5,5,5,555,Champions
13124,283,4641.66,9/11/2011,90,4,5,5,455,Champions
17402,178,4635.56,12/5/2011,5,5,5,5,555,Champions
18097,156,4627.92,12/2/2011,8,5,5,5,555,Champions
17400,469,4623.28,8/5/2011,127,3,5,5,355,Loyal Customers
17442,283,4620.3,11/3/2011,37,4,5,5,455,Champions
12782,227,4618.24,12/5/2011,5,5,5,5,555,Champions
14441,154,4611.69,12/9/2011,1,5,5,5,555,Champions
15245,148,4610.84,7/28/2011,135,3,5,5,355,Loyal Customers
12553,238,4608.75,12/1/2011,9,5,5,5,555,Champions
13851,140,4606.46,9/5/2011,96,4,5,5,455,Champions
18257,276,4600.15,10/31/2011,40,4,5,5,455,Champions
17188,172,4592.93,11/28/2011,12,5,5,5,555,Champions
17508,231,4579.23,3/4/2011,281,3,5,5,355,Loyal Customers
15416,228,4572.82,10/6/2011,65,4,5,5,455,Champions
13510,289,4558.29,12/8/2011,2,5,5,5,555,Champions
15365,218,4557.13,11/14/2011,26,4,5,5,455,Champions
16143,223,4555.08,12/6/2011,4,5,5,5,555,Champions
14032,230,4546.41,12/7/2011,3,5,5,5,555,Champions
17613,306,4544.55,11/17/2011,23,5,5,5,555,Champions
13527,443,4541.29,11/6/2011,34,4,5,5,455,Champions
13571,673,4537.26,11/27/2011,13,5,5,5,555,Champions
14685,187,4536.64,5/12/2010,577,2,5,5,255,At Risk
13523,201,4534.57,11/6/2011,34,4,5,5,455,Champions
12598,206,4534.09,11/30/2011,10,5,5,5,555,Champions
16255,508,4530,11/23/2011,17,5,5,5,555,Champions
15271,570,4528.54,12/2/2011,8,5,5,5,555,Champions
14290,151,4516.56,11/28/2011,12,5,5,5,555,Champions
17308,7,4511.76,11/11/2010,394,2,2,5,225,Lost
15764,249,4503.08,9/12/2011,89,4,5,5,455,Champions
14625,266,4497.88,5/27/2011,197,3,5,5,355,Loyal Customers
17596,486,4491.46,11/16/2011,24,5,5,5,555,Champions
15122,227,4487.27,8/17/2011,115,3,5,5,355,Loyal Customers
14701,595,4487.11,11/29/2011,11,5,5,5,555,Champions
18064,64,4481.83,7/29/2011,134,3,5,5,355,Loyal Customers
12916,172,4479.73,7/24/2011,139,3,5,5,355,Loyal Customers
12627,230,4478.53,11/29/2011,11,5,5,5,555,Champions
13491,261,4467.66,10/19/2011,52,4,5,5,455,Champions
14648,431,4466.65,10/19/2010,417,2,5,5,255,At Risk
18069,970,4464.92,11/13/2011,27,4,5,5,455,Champions
16912,172,4460.51,11/11/2011,29,4,5,5,455,Champions
15240,224,4459.98,10/26/2011,45,4,5,5,455,Champions
17220,672,4457.31,11/15/2011,25,5,5,5,555,Champions
18093,61,4452.71,9/7/2011,94,4,5,5,455,Champions
14341,265,4452.02,10/25/2011,46,4,5,5,455,Champions
17754,223,4451.22,12/9/2011,1,5,5,5,555,Champions
13435,149,4447.33,12/4/2011,6,5,5,5,555,Champions
12349,175,4428.69,11/21/2011,19,5,5,5,555,Champions
15845,174,4426.28,11/22/2011,18,5,5,5,555,Champions
17138,256,4417.27,3/9/2011,276,3,5,5,355,Loyal Customers
16626,179,4413.1,12/9/2011,1,5,5,5,555,Champions
16563,89,4412.56,10/17/2011,54,4,5,5,455,Champions
14211,240,4402.29,10/17/2011,54,4,5,5,455,Champions
15203,343,4400.18,11/14/2011,26,4,5,5,455,Champions
13505,215,4393.63,9/28/2011,73,4,5,5,455,Champions
16732,221,4387.64,11/8/2011,32,4,5,5,455,Champions
18272,226,4385.98,12/7/2011,3,5,5,5,555,Champions
14514,319,4380.04,10/9/2011,62,4,5,5,455,Champions
16118,41,4376.25,2/25/2010,653,2,5,5,255,At Risk
15861,788,4369.2,11/27/2011,13,5,5,5,555,Champions
13297,123,4368.62,12/2/2011,8,5,5,5,555,Champions
12752,53,4366.78,9/19/2011,82,4,5,5,455,Champions
12917,50,4359.2,8/3/2011,129,3,5,5,355,Loyal Customers
12523,249,4352.35,11/20/2011,20,5,5,5,555,Champions
16283,582,4350.32,12/4/2011,6,5,5,5,555,Champions
17372,648,4347.31,10/30/2011,41,4,5,5,455,Champions
12408,159,4340.77,11/7/2011,33,4,5,5,455,Champions
15633,176,4335.96,7/18/2010,510,2,5,5,255,At Risk
14334,258,4318.48,11/23/2011,17,5,5,5,555,Champions
12370,201,4316.56,10/19/2011,52,4,5,5,455,Champions
17191,497,4310.34,11/11/2011,29,4,5,5,455,Champions
14482,244,4306.72,11/21/2011,19,5,5,5,555,Champions
12928,179,4304.89,11/4/2011,36,4,5,5,455,Champions
14854,214,4303.06,9/22/2011,79,4,5,5,455,Champions
17937,43,4301.22,12/1/2011,9,5,5,5,555,Champions
13880,223,4293.86,11/18/2011,22,5,5,5,555,Champions
16858,126,4292.59,12/6/2010,369,3,5,5,355,Loyal Customers
16125,287,4292.35,12/7/2010,368,3,5,5,355,Loyal Customers
18230,140,4291.06,11/30/2011,10,5,5,5,555,Champions
14307,262,4287.92,9/12/2011,89,4,5,5,455,Champions
16293,225,4279.2,11/18/2011,22,5,5,5,555,Champions
16081,368,4278.96,10/14/2011,57,4,5,5,455,Champions
17930,87,4275.22,11/4/2011,36,4,5,5,455,Champions
14466,206,4267.15,11/10/2011,30,4,5,5,455,Champions
14239,210,4263.17,10/27/2011,44,4,5,5,455,Champions
12360,217,4252.89,10/18/2011,53,4,5,5,455,Champions
16571,255,4248.74,11/13/2011,27,4,5,5,455,Champions
12935,254,4243.86,12/7/2011,3,5,5,5,555,Champions
17728,244,4238.76,12/6/2011,4,5,5,5,555,Champions
13911,238,4234.99,10/13/2011,58,4,5,5,455,Champions
16875,230,4234.53,10/3/2011,68,4,5,5,455,Champions
16712,521,4232.87,11/30/2011,10,5,5,5,555,Champions
14001,103,4228.85,10/25/2011,46,4,5,5,455,Champions
17412,228,4220.22,12/7/2011,3,5,5,5,555,Champions
16743,371,4212.15,11/10/2011,30,4,5,5,455,Champions
15804,262,4206.39,12/9/2011,1,5,5,5,555,Champions
18079,136,4203.93,10/25/2011,46,4,5,5,455,Champions
15518,448,4189.99,10/6/2011,65,4,5,5,455,Champions
17406,238,4186.95,1/10/2011,334,3,5,5,355,Loyal Customers
14868,211,4184.01,12/6/2011,4,5,5,5,555,Champions
17738,230,4183.56,11/20/2011,20,5,5,5,555,Champions
18287,155,4182.99,10/28/2011,43,4,5,5,455,Champions
16072,531,4180.09,2/24/2011,289,3,5,5,355,Loyal Customers
17673,507,4173.88,12/8/2011,2,5,5,5,555,Champions
18194,28,4162.04,9/18/2011,83,4,5,5,455,Champions
14740,231,4161.06,5/26/2011,198,3,5,5,355,Loyal Customers
12653,86,4160.83,7/14/2011,149,3,5,5,355,Loyal Customers
13461,62,4160,11/1/2011,39,4,5,5,455,Champions
16749,72,4157.88,4/27/2010,592,2,5,5,255,At Risk
16209,67,4146.78,9/12/2011,89,4,5,5,455,Champions
15002,337,4138.08,8/16/2011,116,3,5,5,355,Loyal Customers
12569,188,4124.69,12/7/2011,3,5,5,5,555,Champions
15493,612,4121.68,11/7/2011,33,4,5,5,455,Champions
13450,147,4120.04,11/13/2011,27,4,5,5,455,Champions
14408,128,4102.27,11/29/2011,11,5,5,5,555,Champions
16477,246,4094.37,10/7/2011,64,4,5,5,455,Champions
14566,16,4092,8/21/2011,111,3,2,5,325,Others
15050,149,4087.19,11/14/2011,26,5,5,5,555,Champions
12876,170,4081.79,10/13/2011,58,4,5,5,455,Champions
18077,353,4078.79,12/1/2011,9,5,5,5,555,Champions
14878,369,4076.5,11/27/2011,13,5,5,5,555,Champions
14913,247,4073.13,11/4/2011,36,4,5,5,455,Champions
12371,167,4067.38,10/26/2011,45,4,5,5,455,Champions
17682,220,4065.28,11/29/2011,11,5,5,5,555,Champions
13421,265,4058.75,10/30/2011,41,4,5,5,455,Champions
14025,99,4057.9,9/1/2010,465,2,5,5,255,At Risk
17083,115,4049.79,8/22/2011,110,3,5,5,355,Loyal Customers
13048,265,4049.13,11/25/2011,15,5,5,5,555,Champions
12840,176,4041.97,7/19/2011,144,3,5,5,355,Loyal Customers
15680,236,4028.69,11/30/2011,10,5,5,5,555,Champions
14824,158,4022.91,11/29/2011,11,5,5,5,555,Champions
12726,179,4014.6,11/11/2011,29,4,5,5,455,Champions
15782,61,4014.1,11/30/2011,10,5,5,5,555,Champions
12721,239,4013.08,11/8/2011,32,4,5,5,455,Champions
16098,150,4010.7,9/13/2011,88,4,5,5,455,Champions
13895,186,4008.52,11/11/2011,29,4,5,5,455,Champions
16841,219,4006.06,11/3/2011,37,4,5,5,455,Champions
16150,216,4002.17,10/28/2011,43,4,5,5,455,Champions
17618,357,4001.64,12/4/2011,6,5,5,5,555,Champions
17307,48,3999.89,11/9/2010,396,2,5,5,255,At Risk
16455,205,3995.57,10/7/2011,64,4,5,5,455,Champions
16241,962,3992.86,11/30/2011,10,5,5,5,555,Champions
15665,286,3987.07,6/24/2011,169,3,5,5,355,Loyal Customers
14547,355,3974.75,12/6/2011,4,5,5,5,555,Champions
16218,136,3968.67,11/10/2011,30,4,5,5,455,Champions
14047,152,3968.11,12/1/2011,9,5,5,5,555,Champions
15572,343,3965.2,12/5/2011,5,5,5,5,555,Champions
14817,230,3959.86,5/23/2011,201,3,5,5,355,Loyal Customers
